Retailer rank,Retailer ID,Annual revenue (€),Country,Product Category,BNPL type,BNPL provider,Year
146,SE-146,505338.84,SE,Home & Furniture,Outsourced only BNPL,Qliro,2023
147,SE-147,0,SE,DIY,Outsourced only BNPL,Klarna,2023
148,SE-148,474835.36,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
149,SE-149,192113.81,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
150,SE-150,257996.39,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
151,SE-151,390165.82,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
152,SE-152,240422.64,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
153,SE-153,0,SE,Toys & Hobbies,Outsourced only BNPL,Walley,2023
154,SE-154,212737.99,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
155,SE-155,0,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
156,SE-156,0,SE,DIY,Outsourced only BNPL,Klarna,2023
157,SE-157,0,SE,DIY,Outsourced only BNPL,Klarna,2023
158,SE-158,239030.95,SE,Toys & Hobbies,In-house only BNPL,Klarna,2023
159,SE-159,405151.07,SE,Electronics,In-house + Outsourced BNPL,Qliro,2023
160,SE-160,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
161,SE-161,213018.68,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
162,SE-162,107888.89,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
163,SE-163,325943.74,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
164,SE-164,181915.18,SE,Fashion & beauty,No BNPL,No BNPL,2023
165,SE-165,453524.21,SE,Electronics,Outsourced only BNPL,Klarna,2023
166,SE-166,363043.83,SE,Electronics,Outsourced only BNPL,Klarna,2023
167,SE-167,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
168,SE-168,94510.19,SE,Fashion & beauty,No BNPL,No BNPL,2023
169,SE-169,119465.49,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
170,SE-170,383355.68,SE,Electronics,Outsourced only BNPL,Riverty,2023
171,SE-171,176406.48,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
172,SE-172,141766.18,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
173,SE-173,80049.15,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
174,SE-174,309458.33,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
175,SE-175,480552.86,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
176,SE-176,187491.28,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
177,SE-177,80902,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
178,SE-178,133090.79,SE,Fashion & beauty,Outsourced only BNPL,Walley,2023
179,SE-179,0,SE,Fashion & beauty,Outsourced only BNPL,Walley,2023
180,SE-180,123464.7,SE,DIY,Outsourced only BNPL,Klarna,2023
181,SE-181,426524.49,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
182,SE-182,396147.85,SE,Electronics,Outsourced only BNPL,Klarna,2023
183,SE-183,56580.39,SE,DIY,In-house + Outsourced BNPL,Klarna,2023
184,SE-184,524471.63,SE,Fashion & beauty,In-house + Outsourced BNPL,Others,2023
185,SE-185,77345.05,SE,DIY,Outsourced only BNPL,Klarna,2023
186,SE-186,594791.34,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
187,SE-187,6901.56,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
188,SE-188,484496.92,SE,Electronics,Outsourced only BNPL,Qliro,2023
189,SE-189,0,SE,DIY,Outsourced only BNPL,Qliro,2023
190,SE-190,531997.5,SE,Home & Furniture,No BNPL,No BNPL,2023
191,SE-191,0,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
192,SE-192,266170.58,SE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
193,SE-193,528876.06,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
194,SE-194,0,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
195,SE-195,333570.78,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
196,SE-196,77003.65,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
197,SE-197,276696.9,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
198,SE-198,96720.5,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
199,SE-199,134089.62,SE,Fashion & beauty,In-house + Outsourced BNPL,Qliro,2023
200,SE-200,120142.27,SE,Home & Furniture,In-house only BNPL,Riverty,2023
201,SE-201,334159.78,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
202,SE-202,184692.81,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
203,SE-203,368371.33,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
204,SE-204,148107.45,SE,Electronics,Outsourced only BNPL,Klarna,2023
205,SE-205,76870.69,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
206,SE-206,545291.27,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
207,SE-207,58064.24,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
208,SE-208,447426.14,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
209,SE-209,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
210,SE-210,136858.89,SE,Fashion & beauty,In-house only BNPL,Klarna,2023
211,SE-211,363666.09,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
212,SE-212,122605.91,SE,Electronics,Outsourced only BNPL,Klarna,2023
213,SE-213,464855.55,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
214,SE-214,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
215,SE-215,28366.95,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
216,SE-216,0,SE,DIY,Outsourced only BNPL,Klarna,2023
217,SE-217,18834.25,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
218,SE-218,499857.55,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
219,SE-219,184907.49,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
220,SE-220,299319.26,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
221,SE-221,351138.5,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
222,SE-222,839194.61,SE,Electronics,Outsourced only BNPL,Others,2023
223,SE-223,772577.38,SE,Electronics,Outsourced only BNPL,Klarna,2023
224,SE-224,596897,SE,Electronics,Outsourced only BNPL,Klarna,2023
225,SE-225,140712.32,SE,Electronics,Outsourced only BNPL,Klarna,2023
226,SE-226,56176.13,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
227,SE-227,383549.98,SE,Electronics,Outsourced only BNPL,Klarna,2023
228,SE-228,0,SE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
229,SE-229,82346.97,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
230,SE-230,0,SE,DIY,Outsourced only BNPL,Klarna,2023
231,SE-231,172433.57,SE,Electronics,Outsourced only BNPL,Klarna,2023
232,SE-232,282195.23,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
233,SE-233,118751.43,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
234,SE-234,352074.42,SE,Electronics,Outsourced only BNPL,Klarna,2023
235,SE-235,388619.41,SE,Fashion & beauty,No BNPL,No BNPL,2023
236,SE-236,368604.7,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
237,SE-237,334295.53,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
238,SE-238,114275.88,SE,Home & Furniture,Outsourced only BNPL,Qliro,2023
239,SE-239,146211.14,SE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
240,SE-240,194740.76,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
241,SE-241,710090,SE,Home & Furniture,Outsourced only BNPL,Others,2023
242,SE-242,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
243,SE-243,367578.02,SE,Fashion & beauty,No BNPL,No BNPL,2023
244,SE-244,0,SE,DIY,Outsourced only BNPL,Klarna,2023
245,SE-245,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
246,SE-246,513943.92,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
247,SE-247,493225.45,SE,Home & Furniture,Outsourced only BNPL,Qliro,2023
248,SE-248,500682.85,SE,Electronics,Outsourced only BNPL,Klarna,2023
249,SE-249,362757.35,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
250,SE-250,235770.29,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
251,SE-251,847136.94,SE,Electronics,Outsourced only BNPL,Klarna,2023
252,SE-252,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
253,SE-253,581243.17,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
254,SE-254,81161.55,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
255,SE-255,507043.03,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
256,SE-256,113864.72,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
257,SE-257,573635.85,SE,Electronics,Outsourced only BNPL,Others,2023
258,SE-258,41526.15,SE,Fashion & beauty,Outsourced only BNPL,Walley,2023
259,SE-259,153658.64,SE,DIY,Outsourced only BNPL,Klarna,2023
260,SE-260,87138.02,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
261,SE-261,261299.27,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
262,SE-262,698249.67,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
263,SE-263,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
264,SE-264,133215.69,SE,Electronics,Outsourced only BNPL,Klarna,2023
265,SE-265,163821.91,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
266,SE-266,201551.97,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
267,SE-267,298332.23,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
268,SE-268,56207.59,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
269,SE-269,217291.82,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
270,SE-270,177955.65,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
271,SE-271,0,SE,DIY,In-house only BNPL,Klarna,2023
272,SE-272,335187.62,SE,Home & Furniture,Outsourced only BNPL,Qliro,2023
273,SE-273,407120.39,SE,Electronics,Outsourced only BNPL,Klarna,2023
274,SE-274,389560.5,SE,Electronics,Outsourced only BNPL,Walley,2023
275,SE-275,153809.45,SE,Home & Furniture,In-house + Outsourced BNPL,Walley,2023
276,SE-276,737679.87,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
277,SE-277,324496.67,SE,Fashion & beauty,No BNPL,No BNPL,2023
278,SE-278,601597.62,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
279,SE-279,224360.26,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
280,SE-280,259966.09,SE,Fashion & beauty,In-house only BNPL,Klarna,2023
281,SE-281,290167.97,SE,Home & Furniture,In-house only BNPL,Klarna,2023
282,SE-282,197513.73,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
283,SE-283,288157.99,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
284,SE-284,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
285,SE-285,249132.65,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
286,SE-286,310080.6,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
287,SE-287,350147.28,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
288,SE-288,0,SE,DIY,Outsourced only BNPL,Klarna,2023
289,SE-289,22498.25,SE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
290,SE-290,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
291,SE-291,143784.35,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
292,SE-292,311718.04,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
293,SE-293,462504.96,SE,Electronics,Outsourced only BNPL,Klarna,2023
294,SE-294,320699.5,SE,DIY,In-house + Outsourced BNPL,Klarna,2023
295,SE-295,110680.93,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
296,SE-296,266215.18,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
297,SE-297,65127.31,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
298,SE-298,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
299,SE-299,236150.5,SE,Electronics,Outsourced only BNPL,Klarna,2023
300,SE-300,484785.65,SE,Home & Furniture,Outsourced only BNPL,Others,2023
301,SE-301,438998.06,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
302,SE-302,228179.2,SE,Electronics,Outsourced only BNPL,Klarna,2023
303,SE-303,86173.29,SE,DIY,Outsourced only BNPL,Klarna,2023
304,SE-304,333727.71,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
305,SE-305,733776.55,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
306,SE-306,60759.67,SE,DIY,Outsourced only BNPL,Klarna,2023
307,SE-307,163283.54,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
308,SE-308,273685.96,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
309,SE-309,115017.29,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
310,SE-310,578316.07,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
311,SE-311,104721.72,SE,Fashion & beauty,No BNPL,No BNPL,2023
312,SE-312,632440.08,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
313,SE-313,297647.21,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
314,SE-314,315383.44,SE,Fashion & beauty,In-house only BNPL,Klarna,2023
315,SE-315,182120.64,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
316,SE-316,647.49,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
317,SE-317,539536,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
318,SE-318,262724.54,SE,Fashion & beauty,No BNPL,No BNPL,2023
319,SE-319,373735.4,SE,DIY,Outsourced only BNPL,Klarna,2023
320,SE-320,273166.11,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
321,SE-321,380303.6,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
322,SE-322,315978.52,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
323,SE-323,432604.66,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
324,SE-324,752016.52,SE,Electronics,Outsourced only BNPL,Klarna,2023
325,SE-325,271805.55,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
326,SE-326,215491.16,SE,Fashion & beauty,No BNPL,No BNPL,2023
327,SE-327,629000.3,SE,Electronics,Outsourced only BNPL,Klarna,2023
328,SE-328,130764.71,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
329,SE-329,423219.73,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
330,SE-330,140208.99,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
331,SE-331,304495.96,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
332,SE-332,484585.72,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
333,SE-333,371624.65,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
334,SE-334,0,SE,DIY,Outsourced only BNPL,Klarna,2023
335,SE-335,251444.01,SE,Electronics,Outsourced only BNPL,Klarna,2023
336,SE-336,10182.79,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
337,SE-337,177234.44,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
338,SE-338,450455.99,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
339,SE-339,306197.37,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
340,SE-340,843074.84,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
341,SE-341,0,SE,DIY,In-house + Outsourced BNPL,Walley,2023
342,SE-342,335589.49,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
343,SE-343,364014.17,SE,Electronics,Outsourced only BNPL,Klarna,2023
344,SE-344,817942.99,SE,Electronics,In-house only BNPL,Klarna,2023
345,SE-345,319219.78,SE,Electronics,Outsourced only BNPL,Klarna,2023
346,SE-346,406686.24,SE,Home & Furniture,Outsourced only BNPL,Others,2023
347,SE-347,138084.75,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
348,SE-348,187851.87,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
349,SE-349,479395.86,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
350,SE-350,318463.46,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
351,SE-351,541380.46,SE,Electronics,Outsourced only BNPL,Klarna,2023
352,SE-352,251308.16,SE,DIY,Outsourced only BNPL,Walley,2023
353,SE-353,192137.21,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
354,SE-354,367645.72,SE,Electronics,Outsourced only BNPL,Klarna,2023
355,SE-355,126345.33,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
356,SE-356,752707.5,SE,Electronics,Outsourced only BNPL,Klarna,2023
357,SE-357,0,SE,Toys & Hobbies,No BNPL,No BNPL,2023
358,SE-358,458939.67,SE,Electronics,Outsourced only BNPL,Klarna,2023
359,SE-359,285953.92,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
360,SE-360,622095.27,SE,Home & Furniture,In-house only BNPL,Klarna,2023
361,SE-361,0,SE,DIY,Outsourced only BNPL,Others,2023
362,SE-362,0,SE,Toys & Hobbies,In-house only BNPL,Klarna,2023
363,SE-363,257562.1,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
364,SE-364,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
365,SE-365,58028.08,SE,Home & Furniture,No BNPL,No BNPL,2023
366,SE-366,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
367,SE-367,0,SE,DIY,Outsourced only BNPL,Klarna,2023
368,SE-368,663251.04,SE,Electronics,In-house only BNPL,Klarna,2023
369,SE-369,662091.85,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
370,SE-370,0,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
371,SE-371,0,SE,DIY,Outsourced only BNPL,Klarna,2023
372,SE-372,0,SE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
373,SE-373,218700.78,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
374,SE-374,201406.36,SE,Fashion & beauty,No BNPL,No BNPL,2023
375,SE-375,92157.24,SE,DIY,Outsourced only BNPL,Klarna,2023
376,SE-376,0,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
377,SE-377,416600.21,SE,Electronics,Outsourced only BNPL,Klarna,2023
378,SE-378,423640.97,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
379,SE-379,292647.77,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
380,SE-380,163587.59,SE,Electronics,Outsourced only BNPL,Walley,2023
381,SE-381,0,SE,DIY,In-house + Outsourced BNPL,Klarna,2023
382,SE-382,142127.62,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
383,SE-383,154064.25,SE,DIY,Outsourced only BNPL,Klarna,2023
384,SE-384,373665.24,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
385,SE-385,358452.85,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
386,SE-386,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
387,SE-387,410990.38,SE,Electronics,Outsourced only BNPL,Klarna,2023
388,SE-388,176293.64,SE,Home & Furniture,Outsourced only BNPL,Riverty,2023
389,SE-389,53692.12,SE,DIY,Outsourced only BNPL,Klarna,2023
390,SE-390,246182.25,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
391,SE-391,74612.59,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
392,SE-392,111896.61,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
393,SE-393,692755.14,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
394,SE-394,0,SE,Toys & Hobbies,In-house only BNPL,Klarna,2023
395,SE-395,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
396,SE-396,427321.18,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
397,SE-397,434000.2,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
398,SE-398,323531.11,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
399,SE-399,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
400,SE-400,182190.67,SE,DIY,Outsourced only BNPL,Klarna,2023
401,SE-401,201443.43,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
402,SE-402,252015.22,SE,DIY,Outsourced only BNPL,Klarna,2023
403,SE-403,359080.89,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
404,SE-404,362399.79,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
405,SE-405,249186.44,SE,DIY,Outsourced only BNPL,Klarna,2023
406,SE-406,222631.37,SE,Home & Furniture,No BNPL,No BNPL,2023
407,SE-407,224012.78,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
408,SE-408,57851.2,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
409,SE-409,83067.62,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
410,SE-410,489490.97,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
411,SE-411,5357.76,SE,DIY,No BNPL,No BNPL,2023
412,SE-412,143802.42,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
413,SE-413,0,SE,Fashion & beauty,Outsourced only BNPL,Others,2023
414,SE-414,552559.21,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
415,SE-415,0,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
416,SE-416,841338.33,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
417,SE-417,530898.39,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
418,SE-418,700387.71,SE,Electronics,In-house only BNPL,Klarna,2023
419,SE-419,551994.8,SE,Home & Furniture,Outsourced only BNPL,Others,2023
420,SE-420,189956.52,SE,DIY,Outsourced only BNPL,Qliro,2023
421,SE-421,97956.37,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
422,SE-422,528727.94,SE,Electronics,Outsourced only BNPL,Klarna,2023
423,SE-423,334934.31,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
424,SE-424,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
425,SE-425,468447.89,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
426,SE-426,139971.02,SE,Home & Furniture,In-house + Outsourced BNPL,Walley,2023
427,SE-427,439541.49,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
428,SE-428,384899.84,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
429,SE-429,303959.81,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
430,SE-430,287226.02,SE,Electronics,Outsourced only BNPL,Klarna,2023
431,SE-431,86647.12,SE,Toys & Hobbies,No BNPL,No BNPL,2023
432,SE-432,299935.01,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
433,SE-433,117256.17,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
434,SE-434,303421.28,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
435,SE-435,480396.51,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
436,SE-436,140763.33,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
437,SE-437,0,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
438,SE-438,77790.11,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
439,SE-439,475631.19,SE,Electronics,In-house only BNPL,Klarna,2023
440,SE-440,227244.63,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
441,SE-441,270632.06,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
442,SE-442,0,SE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
443,SE-443,618313.51,SE,Electronics,Outsourced only BNPL,Klarna,2023
444,SE-444,78626.4,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
445,SE-445,398470.95,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
446,SE-446,260407.86,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
447,SE-447,401588.1,SE,Electronics,Outsourced only BNPL,Klarna,2023
448,SE-448,404299.38,SE,Electronics,In-house only BNPL,Walley,2023
449,SE-449,264308.93,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
450,SE-450,466713.36,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
451,SE-451,30960.38,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
452,SE-452,384199.83,SE,DIY,Outsourced only BNPL,Klarna,2023
453,SE-453,464288.55,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
454,SE-454,52446.58,SE,Home & Furniture,In-house only BNPL,Klarna,2023
455,SE-455,568948.22,SE,Electronics,Outsourced only BNPL,Klarna,2023
456,SE-456,470408.47,SE,Fashion & beauty,In-house + Outsourced BNPL,Qliro,2023
457,SE-457,214939.64,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
458,SE-458,186629.43,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
459,SE-459,115513.84,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
460,SE-460,0,SE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
461,SE-461,29078.14,SE,Electronics,Outsourced only BNPL,Qliro,2023
462,SE-462,0,SE,DIY,Outsourced only BNPL,Qliro,2023
463,SE-463,414414.57,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
464,SE-464,336488.62,SE,Home & Furniture,Outsourced only BNPL,Qliro,2023
465,SE-465,322978.92,SE,Electronics,In-house + Outsourced BNPL,Klarna,2023
466,SE-466,253472.76,SE,Electronics,Outsourced only BNPL,Klarna,2023
467,SE-467,372903.17,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
468,SE-468,479787.44,SE,Electronics,Outsourced only BNPL,Klarna,2023
469,SE-469,0,SE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
470,SE-470,25908.2,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
471,SE-471,426669.6,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
472,SE-472,0,SE,Fashion & beauty,Outsourced only BNPL,Walley,2023
473,SE-473,0,SE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
474,SE-474,561405.43,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
475,SE-475,47405.08,SE,Home & Furniture,Outsourced only BNPL,Klarna,2023
476,SE-476,179398.42,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
477,SE-477,99558.06,SE,Home & Furniture,Outsourced only BNPL,Others,2023
478,SE-478,200919.52,SE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
479,SE-479,171731.36,SE,Fashion & beauty,Outsourced only BNPL,Qliro,2023
480,SE-480,163496,SE,Electronics,In-house + Outsourced BNPL,Qliro,2023
481,SE-481,0,SE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
482,SE-482,502406.01,SE,DIY,Outsourced only BNPL,Klarna,2023
483,SE-483,357260.18,SE,DIY,Outsourced only BNPL,Klarna,2023
